0 1.09447185056881
0.03125 0.029847307347069
0.0625 -1.07744288488243
0.09375 -0.0812304596910225
0.125 0.990909067193043
0.15625 0.0976056106886673
0.1875 -0.936242950833743
0.21875 -0.0860208078419981
0.25 0.864226140786182
0.28125 0.0323455590045246
0.3125 -0.844786440576082
0.34375 0.032923713591992
0.375 0.847929384940115
0.40625 -0.0755448586401889
0.4375 -0.8876103515465
0.46875 0.0675558402952163
0.5 0.939462786925312
0.53125 -0.067890597617904
0.5625 -0.941227265256034
0.59375 0.0349271148402126
0.625 0.960634377518183
0.65625 0.0331935249113131
0.6875 -0.943063618728468
0.71875 -0.0715503309239994
0.75 0.886327244637414
0.78125 0.0779722058719256
0.8125 -0.815524745121903
0.84375 -0.0628887800925699
0.875 0.770227372114111
0.90625 0.0427920550019608
0.9375 -0.744945016105186
0.96875 0.0202317261912722
1 0.727761048196915
1.03125 -0.0599331341492707
1.0625 -0.775832863898939
1.09375 0.0866629412532523
1.125 0.821293304895644
1.15625 -0.0439628695488648
1.1875 -0.843031539752911
1.21875 0.0070904210690776
1.25 0.844081547651143
1.28125 0.0170697780300348
1.3125 -0.845525219899623
1.34375 -0.0454985823817523
1.375 0.767056848933364
1.40625 0.0824614882167865
1.4375 -0.732991617617964
1.46875 -0.0345982456549149
1.5 0.682748125376864
1.53125 0.0248781828217024
1.5625 -0.665373577565306
1.59375 0.0297158339055298
1.625 0.677145882265703
1.65625 -0.0597814849603635
1.6875 -0.687721094277333
1.71875 0.0630286554682863
1.75 0.73702857956815
1.78125 -0.0555876531846849
1.8125 -0.759762883598248
1.84375 0.0161340251027595
1.875 0.747049081129725
1.90625 0.0167512727638201
1.9375 -0.730053116321737
1.96875 -0.0479888181653552
2 0.70079417465371
2.03125 0.0671318656651095
2.0625 -0.653532428107518
2.09375 -0.0590598070025036
2.125 0.592957216591233
2.15625 0.0200599474887615
2.1875 -0.579548526314666
2.21875 0.02948993875873
2.25 0.59717232725697
2.28125 -0.0597330735933076
2.3125 -0.628005432960081
2.34375 0.0704945801495257
2.375 0.627763926629377
2.40625 -0.0359888898810599
2.4375 -0.65877324371912
2.46875 0.0352079188971354
2.5 0.661540333888467
2.53125 0.0307475617118174
2.5625 -0.64446280352121
2.59375 -0.0502074407941472
2.625 0.624070624309067
2.65625 0.0572049699513119
2.6875 -0.540233390804104
2.71875 -0.0413881933013377
2.75 0.542395988051528
2.78125 0.0155212059587653
2.8125 -0.519891714499005
2.84375 0.022964304089354
2.875 0.510809604081088
2.90625 -0.0525851067957641
2.9375 -0.556166907914077
2.96875 0.0569877240063405
3 0.563564763365616
3.03125 -0.0530850426317535
3.0625 -0.590407754410084
3.09375 0.0301822113774488
3.125 0.589702706150135
3.15625 0.0279690334498104
3.1875 -0.565999022948652
3.21875 -0.05807313316625
3.25 0.53984317534649
3.28125 0.0704894807807184
3.3125 -0.487328686694082
3.34375 -0.0540071203793464
3.375 0.451337066446958
3.40625 0.0214011498948828
3.4375 -0.464312778484033
3.46875 0.028030371986301
3.5 0.46279128572427
3.53125 -0.0330555093445049
3.5625 -0.478876257635866
3.59375 0.0638655192102571
3.625 0.509492535045045
3.65625 -0.0378931250845961
3.6875 -0.51138417861093
3.71875 0.0234568176946921
3.75 0.514044116135237
3.78125 0.00335455348664165
3.8125 -0.524080872978807
3.84375 -0.0475815530414744
3.875 0.493771405993893
3.90625 0.0463061043223273
3.9375 -0.452855012462782
3.96875 -0.0478256134563712
4 0.413127778580133
4.03125 -0.00016370613398725
4.0625 -0.375700992501398
4.09375 0.0115346594222781
4.125 0.399487740415374
4.15625 -0.0253963952872759
4.1875 -0.423570296378377
4.21875 0.0368427987583056
4.25 0.44778058115789
4.28125 -0.0418315708926486
4.3125 -0.452182622856004
4.34375 0.0180187663883515
4.375 0.447066554786201
4.40625 0.017525469469517
4.4375 -0.457361361944893
4.46875 -0.0315647693045706
4.5 0.425811848832378
4.53125 0.0481633439536712
4.5625 -0.401455526718596
4.59375 -0.0335686842730632
4.625 0.359493822721632
4.65625 -0.00106113985052687
4.6875 -0.348478526439838
4.71875 0.00954387439445113
4.75 0.360649360070216
4.78125 -0.0279032989401138
4.8125 -0.389114428413533
4.84375 0.0390758486477911
4.875 0.393083014405415
4.90625 -0.0353119246735311
4.9375 -0.39354062169048
4.96875 0.0141639225761576
5 0.397726631482623
5.03125 0.016777303982618
5.0625 -0.40069894859384
5.09375 -0.0396239339304185
5.125 0.373337117172177
5.15625 0.0371880672416629
5.1875 -0.357129781423694
5.21875 -0.0272356807855431
5.25 0.319546645303261
5.28125 0.000186814109840941
5.3125 -0.303687881820602
5.34375 0.013624236142501
5.375 0.324580378651642
5.40625 -0.0259318858654455
5.4375 -0.318885848206168
5.46875 0.0287132649210433
5.5 0.338629205662481
5.53125 -0.0410190605206602
5.5625 -0.356746348326593
5.59375 0.0126751009452478
5.625 0.360887115458514
5.65625 0.0223146723064418
5.6875 -0.341055072900411
5.71875 -0.0242733845309248
5.75 0.342095007631225
5.78125 0.0191352505021472
5.8125 -0.295892012195749
5.84375 -0.0184244567099794
5.875 0.28184429970542
5.90625 0.0234478848316551
5.9375 -0.297105550590199
5.96875 0.0177871831141067
6 0.299799739188694
6.03125 -0.0334889532392122
6.0625 -0.30037655110359
6.09375 0.0281606712612477
6.125 0.299172032509535
6.15625 -0.0247481047908401
6.1875 -0.322983384617572
6.21875 -0.00344655326320609
6.25 0.321791341649612
6.28125 0.0250783188935806
6.3125 -0.308624492091217
6.34375 -0.0125560461990911
